,step,train_loss_list,test_loss_list
0,0,4.63346004486084,3.970487689971924
1,2500,2.2050815142631532,2.0851802825927734
2,5000,1.9095014449596406,2.101221799850464
3,7500,1.8238341923236847,1.9747309684753418
4,10000,1.7753917798042298,2.0007848262786867
5,12500,1.7280479167461396,2.085815763473511
6,15000,1.7089798100471496,2.0261337757110596
7,17500,1.6906210709571838,2.093871593475342
8,20000,1.6619282444953918,1.9129324436187745
9,22500,1.6491991724967956,1.8669311285018921
10,25000,1.6338673508882522,1.8559232950210571
11,27500,1.6232830801725389,1.9659122467041015
12,30000,1.606902214384079,1.9813662052154541
13,32500,1.595702621459961,1.777378511428833
14,35000,1.58755496404171,1.8970980167388916
15,37500,1.574755625295639,1.8186104774475098
16,40000,1.5676585299491883,2.0126319885253907
17,42500,1.5608251160144806,1.9808775663375855
18,45000,1.560868142437935,1.9480709552764892
19,47500,1.5497197882175446,1.7031713724136353
20,50000,1.545392246747017,1.9383139610290527
21,52500,1.535447667479515,1.8525471925735473
22,55000,1.5284607208013534,1.84160578250885
23,57500,1.5341597022771836,2.038763475418091
24,60000,1.5213665496110915,1.7723140716552734
25,62500,1.518294250535965,1.9471482753753662
26,65000,1.516556418442726,1.9077690601348878
27,67500,1.5178835621356963,1.993216061592102
28,70000,1.5071929096698762,1.9649956941604614
29,72500,1.4969388341903687,1.9705118179321288
30,75000,1.5022805474758147,1.8638896226882935
31,77500,1.4926864023447037,1.8944665908813476
32,80000,1.489410456085205,1.824359083175659
33,82500,1.4892169716596604,1.7562321901321412
34,85000,1.4813723794221878,1.7368060111999513
35,87500,1.4780471607685088,1.6889909744262694
36,90000,1.472756600856781,1.7695285558700562
37,92500,1.47076614484787,1.853227925300598
38,95000,1.4698014825105667,1.8498241901397705
39,97500,1.4819600836515427,1.8995113849639893
40,100000,1.467945398736,1.6816603660583496
41,102500,1.4673616746425628,1.7048009157180786
42,105000,1.4636640637874603,1.8162742614746095
43,107500,1.4604607515096664,1.7539450883865357
44,110000,1.4565649876832962,2.007171130180359
45,112500,1.4542856179237367,1.9116233348846436
46,115000,1.4531876955509186,1.876640224456787
47,117500,1.448152481174469,1.9652253150939942
48,120000,1.4490351659297944,1.8576834201812744
49,122500,1.4437323208808899,1.9018942356109618
50,125000,1.4459252588748932,2.032817840576172
51,127500,1.4453161028385162,1.7972880363464356
52,130000,1.4363177079677583,1.9274182558059691
53,132500,1.4399173662900924,2.0647955656051638
54,135000,1.436315726518631,1.7949609518051148
55,137500,1.4340437096357346,1.7977089166641236
56,140000,1.431249181318283,1.682829785346985
57,142500,1.431603428554535,2.0726187944412233
58,145000,1.4323200362682342,1.8578561305999757
59,147500,1.4291696242809295,1.8932572841644286
60,150000,1.429660986852646,1.7907024145126342
61,152500,1.4219283597230912,1.842834973335266
62,155000,1.4309725628614425,1.8166954517364502
63,157500,1.4218406604766847,2.007165455818176
64,160000,1.4191122030496597,1.8945056200027466
65,162500,1.4222604716300964,1.7500303983688354
66,165000,1.4208842713832854,1.8732765674591065
67,167500,1.419673443722725,1.8273541927337646
68,170000,1.4195737409114837,1.9367854356765748
69,172500,1.4130714241027833,2.039722228050232
70,175000,1.4124377512693405,1.9454829454421998
71,177500,1.407907701921463,1.8348604679107665
72,180000,1.4155002497196199,1.8185375452041626
73,182500,1.4080460743188858,1.8513909101486206
74,185000,1.403026739001274,1.7552100896835328
75,187500,1.4000973256826401,1.8550922632217408
76,190000,1.4098305535316467,1.9073423385620116
77,192500,1.3986202140331268,1.9389757633209228
78,195000,1.3961669026136398,2.2037615299224855
79,197500,1.3970853561878205,1.9294525861740113
80,200000,1.4042702269792557,1.9982141971588134
81,202500,1.397309399151802,1.7106335878372192
82,205000,1.3964951567649841,1.7857337713241577
83,207500,1.3965224272489547,2.008108878135681
84,210000,1.3987796917438506,2.013285446166992
85,212500,1.3959085854530335,1.9601977825164796
86,215000,1.3901747640371322,1.9501133918762208
87,217500,1.3922184068918229,1.916883158683777
88,220000,1.3919292604207993,1.9797152280807495
89,222500,1.3876572434425354,1.7298547506332398
90,225000,1.389962344646454,1.8208797216415404
91,227500,1.3910656210184098,1.889927864074707
92,230000,1.3841251941680908,1.8518161535263062
93,232500,1.3934140488386155,2.02195291519165
94,235000,1.3869499729156494,1.7982705116271973
95,237500,1.3831677291631699,1.7071278810501098
96,240000,1.3825926616668702,1.7959328413009643
97,242500,1.380591979074478,1.7589438915252686
98,245000,1.380479422211647,1.9815308332443238
99,247500,1.3859728744745254,1.706706714630127
100,250000,1.3799151176214217,2.181782579421997
101,252500,1.3822334428548813,1.949333667755127
102,255000,1.3822135886669158,1.83885760307312
103,257500,1.376915428495407,1.8180941343307495
104,260000,1.3730129101514816,1.6385745048522948
105,262500,1.3803884427309037,1.819841241836548
106,265000,1.373847271490097,1.9182989120483398
107,267500,1.3736823583364486,1.8684720993041992
108,270000,1.3720376465559005,1.8733772039413452
109,272500,1.3771188104629517,1.7830336332321166
110,275000,1.3752111532211304,1.8420337915420533
111,277500,1.3690523065090179,1.9370841979980469
112,280000,1.3690224504470825,1.9464196681976318
113,282500,1.3685072887182235,2.147399091720581
114,285000,1.36851092004776,1.998704719543457
115,287500,1.366732015490532,1.922397828102112
116,290000,1.3728926170587539,1.8232989311218262
117,292500,1.3683204928159713,1.6364634037017822
118,295000,1.3635447084188461,1.881421732902527
119,297500,1.3668270729780196,2.105709505081177
120,300000,1.3613824308395386,2.068565845489502
121,302500,1.362074390721321,1.9953563451766967
122,305000,1.3637385915279387,1.9714643478393554
123,307500,1.3599623030900956,2.024149942398071
124,310000,1.3616479258537293,1.9153663873672486
125,312500,1.3600830438375473,1.9776611566543578
126,315000,1.36363795106411,1.968137764930725
127,317500,1.3573790786266327,1.7686447620391845
128,320000,1.3632575984239579,2.0358762979507445
129,322500,1.3562434635639191,2.1134491205215453
130,325000,1.354193384218216,2.193792939186096
131,327500,1.3580330669403076,1.8722654342651368
132,330000,1.354279095005989,1.785533857345581
133,332500,1.3576927011966706,1.9524835348129272
134,335000,1.3541979287862778,2.0549256086349486
135,337500,1.3557837358474731,2.0572102308273315
136,340000,1.35332453250885,2.047919249534607
137,342500,1.3517126137256623,1.851368260383606
138,345000,1.3571549788475037,1.9893175125122071
139,347500,1.3533720527648925,2.1909704208374023
140,350000,1.3500565132379532,2.107370448112488
141,352500,1.353500210571289,1.954586148262024
142,355000,1.3471951320648194,2.085026216506958
143,357500,1.3492316093921661,1.791819977760315
144,360000,1.3496170724630356,2.1935976266860964
145,362500,1.351737276649475,2.063835048675537
146,365000,1.3483456657171249,2.00415198802948
147,367500,1.3424420701265336,1.8746094226837158
148,370000,1.3452102617025374,2.215369725227356
149,372500,1.3441826300382613,1.8628011226654053
150,375000,1.3442088389396667,2.1215259552001955
151,377500,1.351861971282959,2.4876253604888916
152,380000,1.3450136447191239,2.2677313804626467
153,382500,1.3426958730459213,1.7508675098419189
154,385000,1.3414858933925629,1.8529475450515747
155,387500,1.3461084125518799,1.832008385658264
156,390000,1.3449565257787703,2.055555891990662
157,392500,1.3453026857614516,1.8115651607513428
158,395000,1.3465388838529586,1.8549086093902587
159,397500,1.3396295023441314,1.84662926197052
160,400000,1.3398769737720488,2.0714800357818604
161,402500,1.3398215920448304,1.7302477359771729
162,405000,1.3376323787689208,1.6912526845932008
163,407500,1.3377521900892257,2.0679194927215576
164,410000,1.336286567759514,1.9700591325759889
165,412500,1.3370368891000748,1.790127968788147
166,415000,1.3341642161369325,1.7346153736114502
167,417500,1.3327979432582855,2.041279649734497
168,420000,1.3342822961091996,1.825417971611023
169,422500,1.3410689721107483,2.0778879642486574
170,425000,1.3371277559280395,2.1007296562194826
171,427500,1.3342266068935393,1.879003643989563
172,430000,1.3346034997701646,1.9314608573913574
173,432500,1.3346482097148895,1.9712355375289916
174,435000,1.3285765395879745,1.722782349586487
175,437500,1.3336109596967698,2.1352694034576416
176,440000,1.3393240124940873,1.9690124273300171
177,442500,1.3356017125606536,2.057529163360596
178,445000,1.3300066276073457,1.9459721088409423
179,447500,1.3313854914426804,2.0508378744125366
180,450000,1.327626314997673,2.13544385433197
181,452500,1.3258261387586594,2.1592807292938234
182,455000,1.3285835164785385,1.8830182075500488
183,457500,1.3298264308929444,1.7916365146636963
184,460000,1.3326100031614303,2.072299909591675
185,462500,1.3259085469722747,2.0117167472839355
186,465000,1.3270068326950073,2.028153729438782
187,467500,1.3264904069185257,2.052898669242859
188,470000,1.3306310296058654,1.8590931653976441
189,472500,1.3275484176635741,2.1440397262573243
190,475000,1.3270265214681625,2.0457248210906984
191,477500,1.3256589421987535,1.9382639884948731
192,480000,1.3258540040016173,1.8619693517684937
193,482500,1.3259593217134475,1.8044066667556762
194,485000,1.3223521206378936,1.9270244359970092
195,487500,1.32420625,2.1192195415496826
196,490000,1.3225644495487212,2.0340795516967773
197,492500,1.3261657183408737,2.120359683036804
198,495000,1.3232957315206528,2.0168289661407472
199,497500,1.3226520373106003,2.226710557937622
